	xKooFuss_d	yKooFuss_d	Formcode	Ra_Di_cm	Breit_cm	Objekt	Kopf_LV95_	Kopf_LV951	Fuss_LV95_	Fuss_LV951	AnzJR_Best	Mark_Best	WK_Best	Splint_Bes	Art_Best	DcEign	DmRek	mindDM	LabNr	Dat	Gte	DG	x	y
12800.00000000000	498.80	168.85	8.00	3.50	0.00	P			2683680.93	1246695.76	19.00	m	4	0.00	3	4	0.00						2683680.93	1246695.76
21266.00000000000	481.31	150.62	8.00	2.00	0.00	P			2683673.50	1246671.62	16.00	m	4	0.00	5	4	0.00						2683673.50	1246671.62
12765.00000000000	498.35	169.08	8.00	3.00	0.00	P			2683680.43	1246695.77	16.00	m	4	0.00	9	4	0.00						2683680.43	1246695.77
7254.00000000000	504.62	165.93	8.00	3.00	0.00	P			2683687.45	1246695.77	10.00	m	1	0.00	7	4	0.00						2683687.44	1246695.77
18050.00000000000	475.36	160.54	8.00	2.00	0.00	P			2683663.72	1246677.81	7.00	m	4	1.00	1	4	0.00						2683663.72	1246677.81
17763.00000000000	510.37	136.01	8.00	4.00	0.00	P			2683706.02	1246671.62	33.00	m	4	0.00	9	4	0.00						2683706.02	1246671.62
8373.00000000000	482.65	176.98	8.00	3.50	0.00	P			2683662.85	1246695.78	10.00	m	4	0.00	5	4	0.00						2683662.85	1246695.78
24847.00000000000	486.84	147.84	8.00	1.50	0.00	P			2683679.68	1246671.63	5.00	m		0.00	9	4	0.00						2683679.68	1246671.63
21223.00000000000	486.91	150.73	8.00	2.50	0.00	P			2683678.44	1246674.24	5.00	m	4	0.00	5	4	0.00						2683678.44	1246674.24
17281.00000000000	453.66	176.81	8.00	1.50	0.00	P			2683637.02	1246682.60	6.00	m	4	0.00	5	4	0.00						2683637.02	1246682.60
10238.00000000000	507.21	164.64	8.00	3.00	0.00	P			2683690.34	1246695.79	12.00	m	1	0.00	4	4	0.00						2683690.34	1246695.79
12837.00000000000	518.98	158.73	8.00	2.50	0.00	P			2683703.50	1246695.79	13.00		4	0.00	5	4	0.00						2683703.50	1246695.79
20143.00000000000	508.42	139.93	8.00	4.50	0.00	P			2683702.51	1246674.25	19.00	m	1	0.00	4	4	0.00						2683702.51	1246674.25
13057.00000000000	493.10	171.75	8.00	1.50	0.00	P			2683674.53	1246695.79	15.00	m	3	0.00	9	4	0.00						2683674.53	1246695.79
8291.00000000000	483.38	176.63	8.00	4.00	0.00	P			2683663.66	1246695.79	12.00	m	4	0.00	7	4	0.00						2683663.66	1246695.79
8643.00000000000	488.11	174.26	8.00	3.00	0.00	P			2683668.95	1246695.80	13.00	m	4	1.00	1	4	0.00						2683668.95	1246695.80
7039.00000000000	514.00	167.33	8.00	3.50	0.00	P			2683695.19	1246701.23	20.00	m	4	0.00	9	4	0.00						2683695.19	1246701.23
8742.00000000000	482.47	177.09	8.00	4.50	0.00	P			2683662.64	1246695.80	13.00	m	3	0.00	16	4	0.00						2683662.64	1246695.80
19754.00000000000	516.06	136.11	8.00	4.00	0.00	P			2683711.05	1246674.27	19.00	m	4	0.00	7	4	0.00						2683711.05	1246674.27
21404.00000000000	477.27	149.15	8.00	1.50	0.00	P			2683670.54	1246668.49	11.00	m	3	0.00	5	4	0.00						2683670.54	1246668.49
26179.00000000000	480.19	178.25	8.00	4.00	0.00	P			2683660.07	1246695.81	11.00	m	4	1.00	1	4	0.00						2683660.07	1246695.81
22375.00000000000	477.64	155.43	8.00	3.50	0.00	P			2683668.05	1246674.27	19.00	m	5	1.00	1	4	0.00						2683668.05	1246674.27
17825.00000000000	507.82	129.15	8.00	2.50	0.00	P			2683706.82	1246664.35	17.00	m	4	0.00	11	4	0.00						2683706.82	1246664.35
12740.00000000000	500.39	168.11	8.00	3.00	0.00	P			2683682.69	1246695.82	12.00	m	4	0.00	18	4	0.00						2683682.69	1246695.82
9708.00000000000	500.92	143.74	8.00	4.50	0.00	P			2683694.10	1246674.28	15.00	m	1	0.00	5	4	0.00						2683694.10	1246674.28
22933.00000000000	514.58	136.87	8.00	4.50	0.00	P			2683709.39	1246674.28	14.00	m	3	0.00	6	4	0.00						2683709.39	1246674.28
8286.00000000000	483.21	176.78	8.00	4.00	0.00	P			2683663.44	1246695.84	20.00	m	4	0.00	5	4	0.00						2683663.44	1246695.84
12766.00000000000	498.46	169.11	8.00	3.00	0.00	P			2683680.51	1246695.85	9.00	m	4	0.00	6	4	0.00						2683680.51	1246695.85
26187.00000000000	480.43	178.18	8.00	4.00	0.00	P			2683660.32	1246695.85	30.00	m	4	0.00	7	3?	0.00		657412	0	u		2683660.32	1246695.85
8209.00000000000	488.51	174.12	8.00	3.00	0.00	P			2683669.37	1246695.85	12.00	m	5	0.00	16	4	0.00						2683669.37	1246695.85
27186.00000000000	471.41	155.66	8.00	3.50	0.00	P			2683662.38	1246671.68	11.00	m		1.00	1	4	0.00						2683662.38	1246671.68
24810.00000000000	479.68	153.58	8.00	2.50	0.00	P			2683670.70	1246673.53	10.00	m	3	0.00	6	4	0.00						2683670.70	1246673.53
13097.00000000000	491.10	172.83	8.00	1.50	0.00	P			2683672.26	1246695.86	12.00	m	1?	0.00	9	4	0.00						2683672.26	1246695.86
13915.00000000000	505.47	138.54	8.00	4.00	0.00	P			2683700.50	1246671.68	29.00	m	4	0.00	9	4	0.00						2683700.50	1246671.68
13016.00000000000	492.81	171.99	8.00	5.00	0.00	P			2683674.16	1246695.88	16.00	m	4	0.00	7	4	0.00						2683674.16	1246695.88
6192.00000000000	497.48	175.78	8.00	4.50	0.00	P			2683676.63	1246701.36	9.00	m	3	0.00	7	4	0.00						2683676.63	1246701.36
2693.00000000000	495.40	146.53	8.00	3.00	0.00	P			2683687.92	1246674.29	31.00	m	4	0.00	11	4	0.00						2683687.92	1246674.29
12584.00000000000	501.92	172.44	8.00	3.00	0.00	P			2683682.10	1246700.37	14.00	m	4	0.00	7	4	0.00						2683682.10	1246700.37
10335.00000000000	502.31	167.22	8.00	2.00	0.00	P			2683684.79	1246695.88	14.00	m	4	0.00	5	4	0.00						2683684.79	1246695.88
12825.00000000000	518.31	159.18	8.00	3.50	0.00	P			2683702.70	1246695.89	12.00	m	5	0.00	3	4	0.00						2683702.71	1246695.89
26465.00000000000	471.09	158.75	8.00	4.50	0.00	P			2683660.71	1246674.30	10.00	m	3	1.00	1	4	0.00						2683660.71	1246674.30
16795.00000000000	477.48	152.62	8.00	5.00	0.00	P			2683669.17	1246671.69	25.00	m	3	0.00	7	4	0.00						2683669.17	1246671.69
27959.00000000000	454.08	168.01	8.00	3.50	0.00	P			2683641.35	1246674.93	14.00	m	3	1.00	1	4	0.00						2683641.35	1246674.93
771.00000000000	489.30	143.41	8.00	4.00	0.00	P			2683683.87	1246668.77	20.00	m	4	0.00	7	4	0.00						2683683.87	1246668.77
7168.00000000000	508.14	167.10	8.00	3.50	0.00	P			2683690.06	1246698.40	14.00	m	4	0.00	5	4	0.00						2683690.06	1246698.40
12836.00000000000	518.97	158.87	8.00	3.00	0.00	P			2683703.43	1246695.91	16.00	m	4	0.00	5	4	0.00						2683703.43	1246695.91
19293.00000000000	502.96	123.72	8.00	5.50	0.00	P			2683704.92	1246657.31	29.00	m	3	0.00	6	4	0.00						2683704.92	1246657.31
12790.00000000000	498.37	169.23	8.00	3.50	0.00	P			2683680.37	1246695.91	12.00	m	5	0.00	1	4	0.00						2683680.37	1246695.91
25024.00000000000	465.10	161.78	8.00	4.00	0.00	P			2683653.99	1246674.32	12.00	m	3	0.00	5	4	0.00						2683653.99	1246674.32
16096.00000000000	510.20	100.87	8.00	2.50	0.00	P			2683721.65	1246640.15	11.00	m		0.00	5	4	0.00						2683721.65	1246640.15
12767.00000000000	498.73	169.05	8.00	4.00	0.00	P			2683680.78	1246695.92	20.00	m	1	1.00	1	4	0.00						2683680.78	1246695.92
27126.00000000000	470.29	156.26	8.00	4.00	0.00	P			2683661.11	1246671.71	13.00	m		0.00	5	4	0.00						2683661.11	1246671.71
26186.00000000000	480.49	178.23	8.00	4.00	0.00	P			2683660.35	1246695.93	7.00	m	4	0.00	7	4	0.00						2683660.35	1246695.93
8310.00000000000	485.20	175.87	8.00	3.50	0.00	P			2683665.63	1246695.93	12.00	m	3	1.00	1	4	0.00						2683665.63	1246695.93
9687.00000000000	500.48	144.01	8.00	2.50	0.00	P			2683693.59	1246674.33	9.00	m	4	0.00	5	4	0.00						2683693.59	1246674.33
26174.00000000000	479.21	178.89	8.00	5.50	0.00	P			2683658.92	1246695.94	19.00	m	4	0.00	5	4	0.00						2683658.92	1246695.94
10256.00000000000	506.55	165.15	8.00	1.00	0.00	P			2683689.51	1246695.94	6.00	m	4	0.00	5	4	0.00						2683689.51	1246695.94
8445.00000000000	486.93	175.01	8.00	2.50	0.00	P			2683667.56	1246695.94	10.00	m	3	1.00	1	4	0.00						2683667.56	1246695.94
7049.00000000000	513.89	168.59	8.00	2.00	0.00	P			2683694.52	1246702.31	13.00	m	4	0.00	4	4	0.00						2683694.52	1246702.31
17132.00000000000	531.63	125.44	8.00	3.50	0.00	P			2683729.76	1246671.72	8.00	m		0.00	5	4	0.00						2683729.76	1246671.73
12330.00000000000	508.06	143.34	8.00	3.50	0.00	P			2683700.66	1246677.14	13.00	m	4	0.00	5	4	0.00						2683700.66	1246677.14
10315.00000000000	504.69	166.09	8.00	5.50	0.00	P			2683687.43	1246695.95	22.00	m	4	0.00	7	4	0.00						2683687.43	1246695.95
13927.00000000000	506.50	138.07	8.00	4.50	0.00	P			2683701.63	1246671.73	28.00	m	2?	0.00	6	4	0.00						2683701.63	1246671.73
1751.00000000000	488.17	153.01	8.00	2.00	0.00	P			2683678.55	1246676.84	10.00	m	4	0.00	5	4	0.00						2683678.55	1246676.84
11186.00000000000	495.29	167.58	8.00	5.00	0.00	P			2683678.36	1246693.05	12.00	m	2	1.00	1	4	0.00						2683678.36	1246693.05
1915.00000000000	487.32	150.66	8.00	1.50	0.00	P			2683678.84	1246674.36	12.00	m	4	0.00	9	4	0.00						2683678.85	1246674.36
11768.00000000000	502.58	140.06	8.00	4.50	0.00	P			2683697.24	1246671.74	12.00	m	3	0.00	6	4	0.00						2683697.24	1246671.74
11492.00000000000	496.36	170.29	8.00	3.50	0.00	P			2683678.10	1246695.96	13.00	m	3	1.00	1	4	0.00						2683678.10	1246695.96
680.00000000000	489.44	146.67	8.00	5.00	0.00	P	2683682.3892	1246671.7082	2683682.53	1246671.74	18.00	m	4	0.00	7	4	0.00						2683682.53	1246671.74
10708.00000000000	489.12	166.25	8.00	3.50	0.00	P			2683673.44	1246689.10	20.00	m	4	1.00	1	4	0.00						2683673.44	1246689.10
21973.00000000000	521.95	132.41	8.00	4.50	0.00	P			2683717.98	1246673.60	26.00	m	4	0.00	9	4	0.00						2683717.98	1246673.60
489.00000000000	491.33	148.66	8.00	2.00	0.00	P			2683683.32	1246674.37	8.00	m		0.00	5	4	0.00						2683683.32	1246674.36
27895.00000000000	454.98	169.22	8.00	3.00	0.00	P			2683641.61	1246676.42	9.00	m	3	1.00	1	4	0.00						2683641.61	1246676.42
24903.00000000000	480.70	154.00	8.00	3.00	0.00	P			2683671.43	1246674.37	12.00	m	4	0.00	3	4	0.00						2683671.43	1246674.37
8479.00000000000	482.87	177.10	8.00	5.00	0.00	P			2683662.99	1246695.98	14.00	m	4	0.00	7	4	0.00						2683662.99	1246695.99
13098.00000000000	491.16	172.94	8.00	4.00	0.00	P			2683672.26	1246695.99	11.00	m	3	1.00	1	4	0.00						2683672.26	1246695.99
23562.00000000000	523.74	133.08	8.00	3.50	0.00	P			2683719.28	1246675.01	14.00	m	3	0.00	16	4	0.00						2683719.28	1246675.01
25068.00000000000	468.54	161.59	8.00	2.50	0.00	P			2683657.15	1246675.69	7.00	m	3	0.00	6	4	0.00						2683657.15	1246675.69
22389.00000000000	478.49	155.12	8.00	2.00	0.00	P			2683668.95	1246674.37	12.00	m		0.00	3	4	0.00						2683668.95	1246674.37
18052.00000000000	475.52	160.28	8.00	3.00	0.00	P			2683663.98	1246677.65	17.00	m	3	1.00	1	4	0.00						2683663.98	1246677.65
20917.00000000000	511.74	127.35	8.00	3.00	0.00	P			2683711.13	1246664.49	11.00	m	3	0.00	11	4	0.00						2683711.13	1246664.49
22916.00000000000	513.57	135.97	8.00	4.00	0.00	P			2683708.89	1246673.02	13.00	m	4	1.00	1	4	0.00						2683708.89	1246673.02
13574.00000000000	504.80	144.20	8.00	2.50	0.00	P			2683697.36	1246676.44	7.00	m	4	0.00	16	4	0.00						2683697.36	1246676.44
12745.00000000000	497.70	172.50	8.00	3.50	0.00	P			2683678.30	1246698.54	34.00	m	4	0.00	9	3	0.00						2683678.30	1246698.54
11767.00000000000	502.69	140.04	8.00	3.00	0.00	P			2683697.34	1246671.78	11.00	m	3	0.00	7	4	0.00						2683697.34	1246671.78
9960.00000000000	501.60	142.66	8.00	4.00	0.00	P			2683695.19	1246673.63	9.00	m	3	0.00	7	4	0.00						2683695.19	1246673.63
9744.00000000000	499.29	143.83	8.00	3.00	0.00	P			2683692.60	1246673.63	22.00	m	4	0.00	11	4	0.00						2683692.60	1246673.63
6296.00000000000	485.61	175.78	8.00	3.00	0.00	P			2683666.03	1246696.04	7.00	m	4	0.00	7	4	0.00						2683666.03	1246696.04
25126.00000000000	467.63	162.15	8.00	1.50	0.00	P			2683656.09	1246675.78	7.00	m	3	0.00	7	4	0.00						2683656.10	1246675.78
7090.00000000000	511.56	167.80	8.00	3.00	0.00	P			2683692.80	1246700.56	12.00	m	4	0.00	5	4	0.00						2683692.80	1246700.55
8985.00000000000	490.47	173.34	8.00	3.50	0.00	P			2683671.47	1246696.04	13.00	m	4	0.00	5	4	0.00						2683671.47	1246696.04
28380.00000000000	469.51	156.73	8.00	3.50	0.00	P			2683660.20	1246671.78	13.00	m	4	0.00	5	4	0.00						2683660.20	1246671.78
8303.00000000000	484.33	176.44	8.00	4.00	0.00	P			2683664.59	1246696.04	12.00	m	4	1.00	1	4	0.00						2683664.59	1246696.04
26720.00000000000	468.39	162.51	8.00	5.00	0.00	P			2683656.61	1246676.45	14.00	m	4	1.00	1	4	0.00						2683656.61	1246676.45
25408.00000000000	467.65	160.59	8.00	2.00	0.00	P			2683656.80	1246674.39	9.00	m	4	1.00	1	4	0.00						2683656.81	1246674.39
8320.00000000000	485.58	175.81	8.00	2.50	0.00	P			2683665.99	1246696.05	6.00	m	4	0.00	7	4	0.00						2683666.00	1246696.05
11379.00000000000	501.80	167.66	8.00	3.50	0.00	P			2683684.15	1246696.05	33.00	m	4	0.00	9	4	0.00						2683684.15	1246696.05
2836.00000000000	497.06	145.81	8.00	4.50	0.00	P			2683689.72	1246674.40	11.00	m	4	0.00	7	4	0.00						2683689.72	1246674.40
16931.00000000000	485.60	151.58	8.00	4.00	0.00	P			2683676.90	1246674.41	11.00	m	3	1.00	1	4	0.00						2683676.90	1246674.41
20138.00000000000	504.44	139.20	8.00	4.50	0.00	P			2683699.28	1246671.81	14.00	m	3	0.00	7	4	0.00						2683699.28	1246671.81
25019.00000000000	464.13	161.53	8.00	1.50	0.00	P			2683653.24	1246673.65	9.00	m	3	0.00	5	4	0.00						2683653.24	1246673.65
8716.00000000000	481.96	177.65	8.00	5.00	0.00	P			2683661.93	1246696.07	14.00	m	4	0.00	5	4	0.00						2683661.93	1246696.07
19450.00000000000	477.02	156.62	8.00	1.50	0.00	P			2683666.96	1246675.06	4.00	m	3	0.00	9	4	0.00						2683666.96	1246675.06
12379.00000000000	509.97	141.22	8.00	4.50	0.00	P			2683703.32	1246676.09	24.00	m	2?	0.00	2	3?	0.00						2683703.32	1246676.09
16906.00000000000	484.66	152.07	8.00	2.00	0.00	P			2683675.83	1246674.42	6.00	m	4	0.00	7	4	0.00						2683675.83	1246674.42
16587.00000000000	479.54	164.07	8.00	3.50	0.00	P			2683665.87	1246682.84	12.00	m	3	0.00	3	4	0.00						2683665.87	1246682.84
13757.00000000000	505.82	142.92	8.00	4.00	0.00	P			2683698.85	1246675.75	34.00	m	4	0.00	9	3	0.00						2683698.85	1246675.75
28274.00000000000	460.30	161.40	8.00	3.00	0.00	P			2683649.87	1246671.82	11.00	m	3	1.00	1	4	0.00						2683649.87	1246671.81
7872.00000000000	511.55	162.80	8.00	2.50	0.00	P			2683695.04	1246696.09	19.00	m	2?	1.00	1	4	0.00						2683695.04	1246696.09
26178.00000000000	479.99	178.67	8.00	2.50	0.00	P			2683659.71	1246696.09	6.00	m	4	0.00	7	4	0.00						2683659.71	1246696.09
16896.00000000000	484.41	152.21	8.00	2.00	0.00	P			2683675.55	1246674.43	6.00	m	4	0.00	7	4	0.00						2683675.55	1246674.43
25172.00000000000	467.78	160.57	8.00	6.00	0.00	P			2683656.94	1246674.43	16.00	m	4	0.00	4	4	0.00						2683656.94	1246674.43
27016.00000000000	500.60	178.91	8.00	4.00	0.00	P			2683678.02	1246705.56	16.00	m	4	0.00	7	4	0.00						2683678.02	1246705.56
23669.00000000000	518.59	139.36	8.00	3.00	0.00	P			2683711.85	1246678.31	11.00	m	4	0.00	3	4	0.00						2683711.85	1246678.31
11494.00000000000	496.30	170.48	8.00	4.00	0.00	P			2683677.97	1246696.10	13.00	m	3	1.00	1	4	0.00						2683677.97	1246696.10
8447.00000000000	487.19	175.06	8.00	2.00	0.00	P			2683667.77	1246696.10	7.00	m	3	0.00	3	4	0.00						2683667.77	1246696.10
21245.00000000000	481.11	150.95	8.00	3.00	0.00	P			2683673.17	1246671.83	16.00	m	4	0.00	5	4	0.00						2683673.17	1246671.83
21383.00000000000	486.85	148.07	8.00	4.00	0.00	P			2683679.58	1246671.83	11.00	m	3	0.00	7	4	0.00						2683679.58	1246671.83
13096.00000000000	491.47	172.93	8.00	4.00	0.00	P			2683672.54	1246696.12	8.00	m	3	0.00	4	4	0.00						2683672.54	1246696.11
8988.00000000000	489.63	173.85	8.00	5.50	0.00	P			2683670.49	1246696.12	7.00	m	4	0.00	7	4	0.00						2683670.49	1246696.12
520.00000000000	491.20	145.89	8.00	4.00	0.00	P			2683684.45	1246671.84	11.00	m	4	0.00	5	4	0.00						2683684.45	1246671.84
7042.00000000000	513.93	168.10	8.00	2.00	0.00	P			2683694.79	1246701.89	10.00	m	4	0.00	16	4	0.00						2683694.79	1246701.89
7202.00000000000	504.95	166.16	8.00	4.50	0.00	P			2683687.63	1246696.13	20.00	m	4	1.00	1	4	0.00						2683687.63	1246696.12
22392.00000000000	478.66	155.24	8.00	3.00	0.00	P			2683669.05	1246674.56	6.00	m	3	0.00	6	4	0.00						2683669.05	1246674.56
3040.00000000000	487.17	147.92	8.00	3.50	0.00	P			2683679.94	1246671.84	6.00	m	4	0.00	16	4	0.00						2683679.94	1246671.84
4030.00000000000	489.21	149.82	8.00	3.00	0.00	P			2683680.91	1246674.46	15.00	m	4	0.00	9	4	0.00						2683680.91	1246674.46
25010.00000000000	462.64	162.32	8.00	1.50	0.00	P			2683651.55	1246673.69	9.00	m	3	0.00	5	4	0.00						2683651.55	1246673.69
12735.00000000000	501.02	168.16	8.00	3.00	0.00	P			2683683.22	1246696.15	11.00	m	4	0.00	16	4	0.00						2683683.22	1246696.15
8645.00000000000	501.31	174.50	8.00	3.00	0.00	P			2683680.64	1246701.95	14.00	m	4	0.00	5	4	0.00						2683680.64	1246701.95
12982.00000000000	520.74	161.08	8.00	3.50	0.00	P			2683704.02	1246698.68	16.00	m	4	0.00	7	4	0.00						2683704.02	1246698.68
8738.00000000000	481.66	177.91	8.00	2.50	0.00	P			2683661.55	1246696.16	9.00	m	4	0.00	3	4	0.00						2683661.55	1246696.16
12791.00000000000	499.44	168.98	8.00	3.50	0.00	P			2683681.44	1246696.17	30.00	m	4	0.00	9	4	0.00						2683681.44	1246696.17
12734.00000000000	500.97	168.21	8.00	2.50	0.00	P			2683683.16	1246696.17	10.00	m	4	0.00	16	4	0.00						2683683.16	1246696.17
12828.00000000000	518.81	159.26	8.00	3.00	0.00	P			2683703.11	1246696.18	13.00	m	4	0.00	5	4	0.00						2683703.11	1246696.18
15946.00000000000	503.20	139.88	8.00	2.50	0.00	P			2683697.87	1246671.86	16.00	m	4	0.00	9	4	0.00						2683697.87	1246671.86
22548.00000000000	512.86	135.03	8.00	2.50	0.00	P			2683708.69	1246671.86	13.00	m	3	0.00	5	4	0.00						2683708.69	1246671.86
5732.00000000000	498.91	149.07	8.00	3.00	0.00	P			2683689.91	1246678.15	14.00	m	4	0.00	5	4	0.00						2683689.91	1246678.15
7051.00000000000	513.78	168.30	8.00	2.00	0.00	P			2683694.56	1246702.01	10.00	m	4	0.00	16	4	0.00						2683694.56	1246702.01
26190.00000000000	481.06	178.25	8.00	5.00	0.00	P			2683660.85	1246696.20	25.00	m	4	1.00	1	4	0.00						2683660.85	1246696.20
7198.00000000000	505.67	165.88	8.00	2.50	0.00	P			2683688.40	1246696.20	14.00	m	5	0.00	3	4	0.00						2683688.40	1246696.20
12830.00000000000	519.00	159.19	8.00	3.50	0.00	P			2683703.32	1246696.20	14.00	m	3	0.00	7	4	0.00						2683703.31	1246696.20
16907.00000000000	484.70	152.12	8.00	2.50	0.00	P			2683675.84	1246674.49	9.00	m	4	0.00	7	4	0.00						2683675.84	1246674.49
10340.00000000000	502.75	167.36	8.00	2.50	0.00	P			2683685.13	1246696.21	18.00	m	4	0.00	5	4	0.00						2683685.13	1246696.21
8089.00000000000	503.05	173.73	8.00	5.00	4.00	P			2683682.54	1246702.03	17.00	m	5	0.00	7	4	0.00	14					2683682.54	1246702.03
16875.00000000000	483.51	151.85	8.00	2.00	0.00	P			2683674.91	1246673.71	7.00	m	4	0.00	7	4	0.00						2683674.91	1246673.71
10345.00000000000	503.42	167.03	8.00	4.00	0.00	P			2683685.87	1246696.21	9.00	m	2?	1.00	1	4	0.00						2683685.87	1246696.21
9697.00000000000	499.68	143.73	8.00	3.50	0.00	P			2683693.00	1246673.72	14.00	m	4	0.00	5	4	0.00						2683693.00	1246673.72
22923.00000000000	514.67	136.20	8.00	5.00	0.00	P			2683709.77	1246673.72	16.00	m	4	0.00	7	4	0.00						2683709.77	1246673.72
23578.00000000000	522.48	133.14	8.00	2.00	0.00	P			2683718.13	1246674.49	12.00	m	4	0.00	7	4	0.00						2683718.13	1246674.49
490.00000000000	491.33	148.80	8.00	2.00	0.00	P			2683683.26	1246674.49	5.00	m	5	0.00	5	4	0.00						2683683.26	1246674.50
10346.00000000000	503.57	166.96	8.00	4.00	0.00	P			2683686.04	1246696.22	9.00	m	1?	0.00	7	4	0.00						2683686.04	1246696.22
9961.00000000000	501.68	142.73	8.00	4.00	0.00	P			2683695.23	1246673.72	14.00	m	4	0.00	7	4	0.00						2683695.23	1246673.72
1771.00000000000	488.56	149.74	8.00	3.00	0.00	P			2683680.36	1246674.09	10.00	m	4	0.00	2	4	0.00						2683680.36	1246674.09
12823.00000000000	518.59	159.42	8.00	3.00	0.00	P			2683702.85	1246696.23	13.00	m	4	0.00	5	4	0.00						2683702.85	1246696.23
16442.00000000000	514.06	118.53	8.00	2.50	0.00	P			2683717.17	1246657.66	6.00	m	4	0.00	5	4	0.00						2683717.17	1246657.66
28462.00000000000	463.95	151.57	8.00	2.50	0.00	P			2683657.55	1246664.68	16.00	m	3	0.00	9	4	0.00						2683657.55	1246664.68
8480.00000000000	482.99	177.32	8.00	4.50	0.00	P			2683663.00	1246696.23	14.00	m	3	0.00	11	4	0.00						2683663.00	1246696.23
10231.00000000000	507.47	165.01	8.00	2.50	0.00	P			2683690.40	1246696.23	9.00	m	4	0.00	5	4	0.00						2683690.40	1246696.23
13032.00000000000	494.72	171.43	8.00	4.00	0.00	P			2683676.13	1246696.24	13.00	m	3	0.00	7	4	0.00						2683676.12	1246696.24
21244.00000000000	481.38	150.89	8.00	2.00	0.00	P			2683673.43	1246671.89	14.00	m	4	0.00	5	4	0.00						2683673.43	1246671.90
12733.00000000000	500.91	168.32	8.00	3.50	0.00	P			2683683.05	1246696.24	20.00	m	4	0.00	9	4	0.00						2683683.05	1246696.24
8952.00000000000	500.29	173.83	8.00	3.50	0.00	P			2683680.02	1246700.88	14.00	m	4	1.00	1	4	0.00						2683680.02	1246700.88
10845.00000000000	486.33	172.36	8.00	4.50	0.00	P			2683668.21	1246693.30	21.00	m	4	1.00	1	4	0.00						2683668.21	1246693.30
6668.00000000000	514.09	161.72	8.00	1.50	0.00	P			2683697.79	1246696.26	10.00	m	4	0.00	1	4	3.00						2683697.79	1246696.26
8202.00000000000	489.12	174.27	8.00	3.00	0.00	P			2683669.85	1246696.26	9.00	m	4	0.00	3	4	0.00						2683669.85	1246696.26
10237.00000000000	506.99	165.29	8.00	5.00	0.00	P			2683689.84	1246696.26	15.00	m	4	0.00	7	4	0.00						2683689.84	1246696.26
12728.00000000000	501.60	168.00	8.00	2.50	0.00	P			2683683.82	1246696.26	8.00	m	4	0.00	3	4	0.00						2683683.81	1246696.26
8634.00000000000	488.18	174.75	8.00	3.50	0.00	P			2683668.79	1246696.26	7.00	m	4	0.00	7	4	0.00						2683668.79	1246696.26
8706.00000000000	483.38	177.16	8.00	4.00	0.00	P			2683663.42	1246696.27	11.00	m	4	0.00	5	4	0.00						2683663.42	1246696.27
12829.00000000000	518.90	159.31	8.00	2.50	0.00	P			2683703.17	1246696.27	16.00	m	4	0.00	5	4	0.00						2683703.17	1246696.27
7899.00000000000	509.94	163.82	8.00	3.00	0.00	P			2683693.14	1246696.28	18.00	m	4	0.00	11	4	0.00						2683693.14	1246696.28
16888.00000000000	484.08	152.48	8.00	2.50	0.00	P			2683675.13	1246674.53	10.00	m	3	0.00	6	4	0.00						2683675.13	1246674.53
10341.00000000000	502.81	167.41	8.00	3.50	0.00	P			2683685.15	1246696.28	11.00	m	4	0.00	18	4	0.00						2683685.15	1246696.28
18162.00000000000	476.80	160.27	8.00	2.50	0.00	P			2683665.13	1246678.22	7.00	m	3	0.00	1	4	0.00						2683665.13	1246678.22
12742.00000000000	501.17	168.24	8.00	2.50	0.00	P			2683683.32	1246696.28	9.00	m	4	0.00	16	4	0.00						2683683.32	1246696.28
26184.00000000000	480.39	178.69	8.00	3.00	0.00	P			2683660.06	1246696.28	9.00	m	3	0.00	6	4	0.00						2683660.06	1246696.28
27149.00000000000	473.86	156.75	8.00	3.00	0.00	P			2683664.08	1246673.76	13.00	m	5	0.00	11	4	0.00						2683664.08	1246673.76
